AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
32004,19920,Shivaraj Rao,24,M,A4
32005,19921,Prakash Rao,39,M,A1
32006,19921,Ganesh Swamy,29,M,A2
32007,19921,Naresh Naik,36,M,A3
32008,19922,Venkatesh Bhat,31,M,A1
32009,19922,Venkatesh Pillai,33,M,A2
32010,19923,Geetha Sharma,38,F,A1
32011,19923,Ramesh Gowda,19,M,A2
32012,19924,Venkatesh Naik,34,M,A1
32013,19925,Suma Naik,40,T,A1
32014,19926,Kavitha Gowda,22,F,A1
32015,19927,Harish Raju,21,M,A1
32016,19928,Prakash Rao,43,M,A1
32017,19929,Pushpa Raju,24,F,A1
32018,19930,Mahesh Murthy,30,M,A1
32019,19930,Praveen Nair,18,M,A2
32020,19930,Rajesh Reddy,26,M,A3
32021,19931,Mahesh Sharma,18,M,A1
32022,19932,Girish Naik,31,M,A1
32023,19932,Lakshmi Nair,25,F,A2
32024,19932,Lakshmi Reddy,31,F,A3
32025,19933,Dinesh Swamy,27,M,A1
32026,19933,Ganesh Hegde,35,M,A2
32027,19934,Santosh Rao,34,M,A1
32028,19935,Anitha Murthy,29,F,A1
32029,19935,Venkatesh Patil,22,M,A2
32030,19936,Ramesh Raju,18,M,A1
32031,19936,Mahesh Nair,24,M,A2
32032,19936,Vinitha Swamy,33,F,A3
32033,19937,Manjunath Raju,26,M,A1
32034,19938,Naresh Raju,35,M,A1
32035,19938,Rajesh Hegde,29,M,A2
32036,19938,Kumar Shetty,27,M,A3
32037,19939,Manjunath Pillai,19,M,A1
32038,19939,Rajesh Reddy,18,M,A2
32039,19940,Ganesh Kumar,27,M,A1
32040,19941,Mahesh Rao,28,M,A1
32041,19942,Venkatesh Swamy,24,M,A1
32042,19942,Meena Bhat,30,F,A2
32043,19942,Pushpa Sharma,18,F,A3
32044,19943,Mahesh Rao,18,M,A1
32045,19944,Basavaraj Gowda,36,M,A1
32046,19945,Basavaraj Rao,31,M,A1
32047,19945,Ravi Murthy,21,M,A2
32048,19946,Usha Hegde,27,F,A1
32049,19946,Shivaraj Bhat,38,M,A2
32050,19947,Santosh Hegde,33,M,A1
32051,19948,Manjunath Pillai,40,M,A1
32052,19949,Harish Murthy,38,M,A1
32053,19950,Dinesh Reddy,30,M,A1
32054,19950,Naresh Swamy,37,M,A2
32055,19951,Rajesh Murthy,19,M,A1
32056,19951,Rajesh Kumar,32,M,A2
32057,19952,Girish Patil,19,M,A1
32058,19952,Kumar Raju,41,M,A2
32059,19953,Prakash Sharma,27,M,A1
32060,19954,Mahesh Swamy,27,M,A1
32061,19954,Rajesh Reddy,20,M,A2
32062,19955,Girish Shetty,18,M,A1
32063,19955,Venkatesh Swamy,27,M,A2
32064,19956,Harish Kumar,18,M,A1
32065,19957,Ramesh Naik,45,M,A1
32066,19958,Prakash Kumar,27,M,A1
32067,19959,Prakash Swamy,36,M,A1
32068,19959,Manjunath Reddy,37,M,A2
32069,19959,Naveen Pillai,40,M,A3
32070,19959,Srinivas Shetty,34,M,A4
32071,19960,Vinitha Kumar,39,F,A1
32072,19961,Venkatesh Bhat,35,M,A1
32073,19961,Santosh Rao,28,M,A2
32074,19961,Kavitha Sharma,18,F,A3
32075,19962,Praveen Swamy,25,M,A1
32076,19962,Asha Sharma,26,F,A2
32077,19963,Naveen Gowda,30,M,A1
32078,19963,Prakash Swamy,42,M,A2
32079,19963,Srinivas Gowda,29,M,A3
32080,19963,Geetha Gowda,25,T,A4
32081,19964,Rajesh Swamy,29,M,A1
32082,19965,Harish Bhat,18,M,A1
32083,19966,Mamatha Patil,32,T,A1
32084,19967,Girish Naik,20,M,A1
32085,19967,Ramesh Nair,29,M,A2
32086,19968,Meena Reddy,20,F,A1
32087,19969,Ravi Pillai,29,M,A1
32088,19970,Dinesh Naik,29,M,A1
32089,19970,Santosh Murthy,34,M,A2
32090,19971,Prakash Swamy,33,M,A1
32091,19972,Prakash Murthy,35,M,A1
32092,19973,Ravi Pillai,28,M,A1
32093,19973,Shivaraj Patil,21,M,A2
32094,19973,Praveen Pillai,24,M,A3
32095,19973,Girish Hegde,30,M,A4
32096,19974,Shivaraj Bhat,34,M,A1
32097,19974,Ganesh Murthy,36,M,A2
32098,19975,Suma Shetty,32,F,A1
32099,19976,Mahesh Nair,36,M,A1
32100,19976,Harish Raju,32,M,A2
32101,19976,Basavaraj Sharma,27,M,A3
32102,19977,Naresh Naik,30,M,A1
32103,19977,Vinitha Patil,30,F,A2
32104,19978,Manjunath Raju,31,M,A1
32105,19978,Shobha Reddy,24,F,A2
32106,19978,Usha Bhat,20,F,A3
32107,19978,Ramesh Hegde,32,M,A4
32108,19979,Ravi Naik,26,M,A1
32109,19980,Manjunath Swamy,30,M,A1
32110,19981,Geetha Reddy,28,F,A1
32111,19981,Suresh Hegde,39,M,A2
32112,19982,Girish Reddy,21,M,A1
32113,19983,Ramesh Hegde,20,M,A1
32114,19984,Dinesh Sharma,23,M,A1
32115,19984,Basavaraj Sharma,21,M,A2
32116,19985,Naveen Reddy,24,M,A1
32117,19985,Mamatha Nair,29,F,A2
32118,19986,Mahesh Nair,19,M,A1
32119,19987,Rajesh Patil,36,M,A1
32120,19988,Basavaraj Hegde,28,M,A1
32121,19989,Venkatesh Shetty,29,M,A1
32122,19990,Shivaraj Sharma,30,M,A1
32123,19990,Girish Raju,20,M,A2
32124,19990,Usha Bhat,29,F,A3
32125,19991,Shivaraj Kumar,29,M,A1
32126,19992,Venkatesh Naik,18,M,A1
32127,19992,Prakash Bhat,18,M,A2
32128,19993,Ravi Raju,22,M,A1
32129,19994,Srinivas Gowda,33,M,A1
32130,19995,Santosh Kumar,24,M,A1
32131,19996,Vinitha Pillai,34,F,A1
32132,19997,Rekha Rao,32,F,A1
32133,19997,Ganesh Swamy,18,M,A2
32134,19997,Ramesh Reddy,28,M,A3
32135,19998,Naresh Naik,33,M,A1
32136,19999,Praveen Rao,21,M,A1
32137,20000,Manjunath Murthy,30,M,A1
32138,20001,Shivaraj Rao,18,M,A1
32139,20002,Manjunath Hegde,32,M,A1
32140,20003,Geetha Rao,18,F,A1
32141,20003,Savitha Reddy,22,F,A2
32142,20004,Naveen Swamy,18,M,A1
32143,20005,Ramesh Shetty,27,M,A1
32144,20006,Basavaraj Gowda,33,M,A1
32145,20007,Harish Patil,19,M,A1
32146,20008,Srinivas Murthy,33,M,A1
32147,20009,Pushpa Murthy,27,F,A1
32148,20009,Prakash Naik,42,M,A2
32149,20010,Asha Shetty,28,F,A1
32150,20010,Kumar Hegde,18,M,A2
32151,20011,Dinesh Kumar,19,M,A1
32152,20012,Ramesh Kumar,34,M,A1
32153,20013,Mahesh Swamy,21,M,A1
32154,20013,Girish Pillai,20,M,A2
32155,20014,Girish Sharma,24,M,A1
32156,20015,Suresh Nair,25,M,A1
32157,20016,Harish Kumar,28,M,A1
32158,20017,Anitha Gowda,22,F,A1
32159,20017,Praveen Murthy,20,M,A2
32160,20017,Suresh Hegde,23,M,A3
32161,20018,Santosh Kumar,35,M,A1
32162,20019,Naveen Swamy,23,M,A1
32163,20019,Manjunath Naik,30,M,A2
32164,20019,Shivaraj Gowda,20,M,A3
32165,20020,Kumar Nair,18,M,A1
32166,20021,Girish Gowda,19,M,A1
32167,20021,Srinivas Rao,24,M,A2
32168,20021,Asha Naik,30,F,A3
32169,20021,Naveen Bhat,35,M,A4
32170,20022,Naveen Nair,18,M,A1
32171,20022,Venkatesh Gowda,18,M,A2
32172,20023,Shivaraj Rao,26,M,A1
32173,20024,Basavaraj Swamy,22,M,A1
32174,20024,Ramesh Rao,24,M,A2
32175,20025,Rajesh Naik,39,M,A1
32176,20026,Suresh Hegde,18,M,A1
32177,20026,Naresh Naik,26,M,A2
32178,20027,Girish Shetty,31,M,A1
32179,20027,Geetha Bhat,21,F,A2
32180,20028,Rajesh Gowda,36,M,A1
32181,20029,Naresh Kumar,40,M,A1
32182,20029,Harish Patil,26,M,A2
32183,20029,Shivaraj Reddy,40,M,A3
32184,20029,Basavaraj Rao,29,M,A4
32185,20030,Naveen Bhat,24,M,A1
32186,20031,Vinitha Pillai,19,F,A1
32187,20032,Ganesh Swamy,34,M,A1
32188,20032,Ravi Shetty,19,M,A2
32189,20033,Rekha Murthy,18,F,A1
32190,20034,Girish Swamy,34,M,A1
32191,20035,Shivaraj Raju,22,M,A1
32192,20036,Rekha Patil,41,F,A1
32193,20037,Santosh Sharma,35,M,A1
32194,20037,Manjunath Nair,32,M,A2
32195,20038,Mamatha Naik,18,F,A1
32196,20039,Dinesh Naik,35,M,A1
32197,20040,Shivaraj Rao,25,M,A1
32198,20041,Suresh Pillai,26,M,A1
32199,20041,Rajesh Hegde,18,M,A2
32200,20042,Suresh Shetty,36,M,A1
32201,20043,Suresh Shetty,20,M,A1
32202,20044,Dinesh Nair,18,M,A1
32203,20045,Manjunath Patil,26,M,A1
32204,20045,Naveen Kumar,42,M,A2
32205,20045,Lakshmi Rao,34,T,A3
32206,20046,Geetha Naik,25,F,A1
32207,20046,Girish Patil,38,M,A2
32208,20046,Lakshmi Rao,28,F,A3
32209,20047,Shobha Nair,29,F,A1
32210,20047,Praveen Hegde,40,M,A2
32211,20048,Naresh Murthy,22,M,A1
32212,20048,Basavaraj Nair,30,M,A2
32213,20048,Girish Naik,36,M,A3
32214,20048,Manjunath Hegde,23,M,A4
32215,20049,Naveen Shetty,17,M,A1
32216,20050,Venkatesh Kumar,18,M,A1
32217,20051,Naveen Reddy,25,M,A1
32218,20052,Savitha Swamy,33,F,A1
32219,20052,Santosh Nair,20,M,A2
32220,20053,Venkatesh Shetty,31,M,A1
32221,20054,Mahesh Shetty,40,M,A1
32222,20055,Basavaraj Naik,28,M,A1
32223,20055,Ravi Shetty,45,M,A2
32224,20056,Santosh Raju,22,M,A1
32225,20056,Harish Swamy,21,M,A2
32226,20056,Harish Murthy,29,M,A3
32227,20057,Naresh Kumar,30,M,A1
32228,20057,Vinitha Hegde,25,F,A2
32229,20058,Ravi Naik,24,M,A1
32230,20058,Girish Gowda,22,M,A2
32231,20059,Mahesh Gowda,34,M,A1
32232,20060,Ravi Murthy,29,M,A1
32233,20061,Usha Shetty,31,F,A1
32234,20062,Prakash Patil,18,M,A1
32235,20062,Rajesh Patil,37,M,A2
32236,20063,Ravi Bhat,21,M,A1
32237,20064,Basavaraj Bhat,38,M,A1
32238,20065,Girish Kumar,18,M,A1
32239,20065,Praveen Swamy,18,M,A2
32240,20065,Ganesh Murthy,24,M,A3
32241,20065,Geetha Hegde,31,F,A4
32242,20066,Ravi Sharma,29,M,A1
32243,20066,Prakash Reddy,37,M,A2
32244,20066,Mamatha Hegde,26,F,A3
32245,20067,Venkatesh Rao,22,M,A1
32246,20067,Mahesh Bhat,37,M,A2
32247,20067,Praveen Nair,25,M,A3
32248,20068,Praveen Naik,26,M,A1
32249,20068,Kumar Pillai,35,M,A2
32250,20069,Ravi Raju,32,M,A1
32251,20069,Venkatesh Rao,33,M,A2
32252,20069,Shobha Kumar,35,F,A3
32253,20070,Ravi Rao,19,M,A1
32254,20070,Harish Hegde,30,M,A2
32255,20071,Girish Murthy,21,M,A1
32256,20071,Usha Naik,22,F,A2
32257,20071,Usha Pillai,35,F,A3
32258,20072,Suma Reddy,36,F,A1
32259,20073,Dinesh Murthy,47,M,A1
32260,20074,Basavaraj Naik,28,M,A1
32261,20075,Prakash Pillai,18,M,A1
32262,20076,Usha Raju,34,F,A1
32263,20077,Savitha Kumar,21,F,A1
32264,20078,Rajesh Pillai,24,M,A1
32265,20079,Prakash Hegde,35,M,A1
32266,20079,Ramesh Swamy,27,M,A2
32267,20080,Rajesh Kumar,32,M,A1
32268,20081,Naveen Sharma,28,M,A1
32269,20081,Venkatesh Reddy,33,M,A2
32270,20081,Naveen Hegde,26,M,A3
32271,20081,Shobha Patil,18,F,A4
32272,20082,Harish Shetty,36,M,A1
32273,20083,Santosh Reddy,23,M,A1
32274,20083,Ganesh Gowda,31,M,A2
32275,20083,Mamatha Raju,31,F,A3
32276,20084,Harish Raju,27,M,A1
32277,20084,Naveen Shetty,32,M,A2
32278,20085,Ravi Murthy,21,M,A1
32279,20085,Kumar Swamy,28,M,A2
32280,20085,Kumar Kumar,28,M,A3
32281,20086,Kavitha Gowda,18,F,A1
32282,20087,Girish Shetty,29,M,A1
32283,20088,Kumar Shetty,32,M,A1
32284,20088,Venkatesh Swamy,30,M,A2
32285,20089,Girish Shetty,36,M,A1
32286,20090,Srinivas Hegde,18,M,A1
32287,20090,Praveen Rao,32,M,A2
32288,20091,Harish Reddy,21,M,A1
32289,20091,Shivaraj Reddy,18,M,A2
32290,20091,Venkatesh Pillai,38,M,A3
32291,20092,Ramesh Murthy,19,M,A1
32292,20093,Praveen Bhat,24,M,A1
32293,20094,Ramesh Patil,33,M,A1
32294,20094,Srinivas Swamy,39,M,A2
32295,20094,Prakash Murthy,27,M,A3
32296,20095,Ganesh Naik,22,M,A1
32297,20096,Naveen Reddy,26,M,A1
32298,20096,Manjunath Shetty,33,M,A2
32299,20096,Vinitha Patil,37,F,A3
32300,20096,Mahesh Gowda,34,M,A4
32301,20097,Prakash Raju,34,M,A1
32302,20098,Praveen Patil,41,M,A1
32303,20098,Mahesh Shetty,27,M,A2
32304,20099,Santosh Kumar,28,M,A1
32305,20100,Santosh Shetty,32,M,A1
32306,20101,Kavitha Pillai,18,F,A1
32307,20102,Savitha Bhat,20,F,A1
32308,20102,Ganesh Naik,37,M,A2
32309,20103,Ravi Hegde,22,M,A1
32310,20103,Naveen Gowda,30,M,A2
32311,20103,Suma Pillai,33,T,A3
32312,20104,Venkatesh Raju,23,M,A1
32313,20105,Basavaraj Sharma,36,M,A1
32314,20106,Meena Kumar,20,F,A1
32315,20107,Kumar Swamy,27,M,A1
32316,20108,Meena Shetty,33,F,A1
32317,20108,Mahesh Murthy,31,M,A2
32318,20109,Naveen Bhat,33,M,A1
32319,20110,Ganesh Reddy,29,M,A1
32320,20111,Rekha Sharma,19,F,A1
32321,20112,Praveen Murthy,37,M,A1
32322,20112,Basavaraj Rao,19,M,A2
32323,20112,Basavaraj Gowda,34,M,A3
32324,20112,Harish Kumar,28,M,A4
32325,20113,Ravi Gowda,28,M,A1
32326,20114,Shivaraj Kumar,35,M,A1
32327,20114,Suresh Nair,26,M,A2
32328,20115,Srinivas Reddy,27,M,A1
32329,20116,Usha Nair,29,F,A1
32330,20116,Harish Gowda,38,M,A2
32331,20116,Suma Pillai,34,F,A3
32332,20116,Prakash Rao,35,M,A4
32333,20117,Srinivas Gowda,34,M,A1
32334,20118,Ravi Swamy,21,M,A1
32335,20119,Ramesh Bhat,29,M,A1
32336,20119,Naveen Kumar,33,M,A2
32337,20120,Ravi Bhat,37,M,A1
32338,20120,Manjunath Naik,49,M,A2
32339,20120,Dinesh Shetty,20,M,A3
32340,20121,Savitha Sharma,33,F,A1
32341,20121,Venkatesh Murthy,35,M,A2
32342,20122,Ramesh Pillai,32,M,A1
32343,20123,Manjunath Kumar,29,M,A1
32344,20123,Prakash Naik,26,M,A2
32345,20124,Savitha Naik,28,F,A1
32346,20124,Srinivas Bhat,30,M,A2
32347,20125,Prakash Kumar,30,M,A1
32348,20125,Naveen Shetty,37,M,A2
32349,20125,Shivaraj Reddy,29,M,A3
32350,20126,Anitha Pillai,32,F,A1
32351,20127,Usha Sharma,38,T,A1
32352,20128,Mahesh Murthy,32,M,A1
32353,20129,Santosh Naik,29,M,A1
32354,20129,Praveen Patil,37,M,A2
32355,20129,Shobha Shetty,27,F,A3
32356,20130,Vinitha Raju,27,F,A1
32357,20131,Asha Bhat,18,F,A1
32358,20131,Kumar Patil,31,M,A2
32359,20131,Manjunath Swamy,19,M,A3
32360,20132,Prakash Raju,22,M,A1
32361,20133,Shivaraj Hegde,38,M,A1
32362,20134,Harish Hegde,37,M,A1
32363,20134,Basavaraj Sharma,30,M,A2
32364,20135,Suresh Gowda,31,M,A1
32365,20136,Girish Bhat,35,M,A1
32366,20137,Dinesh Kumar,35,M,A1
32367,20138,Santosh Kumar,34,M,A1
32368,20139,Kavitha Naik,24,F,A1
32369,20140,Santosh Patil,32,M,A1
32370,20141,Kavitha Pillai,21,F,A1
32371,20141,Ganesh Nair,32,M,A2
32372,20142,Ganesh Reddy,24,M,A1
32373,20142,Lakshmi Murthy,28,F,A2
32374,20143,Praveen Reddy,32,M,A1
32375,20143,Ravi Bhat,22,M,A2
32376,20144,Naveen Sharma,30,M,A1
32377,20145,Vinitha Reddy,24,F,A1
32378,20145,Lakshmi Patil,48,F,A2
32379,20145,Shivaraj Hegde,30,M,A3
32380,20146,Pushpa Hegde,39,F,A1
32381,20147,Srinivas Sharma,21,M,A1
32382,20148,Pushpa Nair,40,F,A1
32383,20148,Usha Naik,28,F,A2
32384,20149,Manjunath Pillai,29,M,A1
32385,20150,Harish Sharma,34,M,A1
32386,20151,Harish Kumar,26,M,A1
32387,20152,Rekha Nair,21,F,A1
32388,20153,Mamatha Kumar,37,F,A1
32389,20154,Rajesh Nair,29,M,A1
32390,20155,Prakash Gowda,18,M,A1
32391,20155,Manjunath Shetty,30,M,A2
32392,20155,Rajesh Reddy,28,M,A3
32393,20155,Venkatesh Hegde,26,M,A4
32394,20156,Ravi Gowda,33,M,A1
32395,20156,Harish Raju,28,M,A2
32396,20156,Shivaraj Hegde,42,M,A3
32397,20157,Asha Patil,34,F,A1
32398,20157,Geetha Sharma,30,F,A2
32399,20157,Suresh Reddy,18,M,A3
32400,20157,Rajesh Sharma,18,M,A4
32401,20158,Prakash Gowda,25,M,A1
32402,20158,Santosh Naik,40,M,A2
32403,20159,Praveen Naik,37,M,A1
32404,20159,Ravi Raju,20,M,A2
32405,20159,Rekha Hegde,32,F,A3
32406,20159,Basavaraj Hegde,21,M,A4
32407,20160,Meena Nair,21,F,A1
32408,20160,Vinitha Bhat,29,F,A2
32409,20160,Ramesh Swamy,27,M,A3
32410,20161,Naresh Nair,18,M,A1
32411,20162,Girish Reddy,26,M,A1
32412,20162,Harish Patil,29,M,A2
32413,20162,Rajesh Rao,20,M,A3
32414,20162,Suresh Nair,18,M,A4
32415,20163,Ravi Hegde,22,M,A1
32416,20164,Suresh Sharma,18,M,A1
32417,20164,Kavitha Raju,27,F,A2
32418,20165,Ramesh Nair,42,M,A1
32419,20166,Pushpa Nair,19,F,A1
32420,20167,Naresh Naik,26,M,A1
32421,20168,Shivaraj Sharma,30,M,A1
32422,20168,Praveen Gowda,33,M,A2
32423,20168,Suresh Raju,25,M,A3
32424,20169,Harish Naik,40,M,A1
32425,20170,Geetha Sharma,33,F,A1
32426,20171,Ravi Pillai,37,M,A1
32427,20172,Ravi Bhat,34,M,A1
32428,20172,Kavitha Raju,29,F,A2
32429,20172,Ramesh Pillai,26,M,A3
32430,20173,Savitha Nair,25,F,A1
32431,20173,Ganesh Kumar,28,M,A2
32432,20174,Shivaraj Bhat,35,M,A1
32433,20175,Shobha Pillai,27,F,A1
32434,20175,Savitha Murthy,23,F,A2
32435,20176,Naresh Shetty,34,M,A1
32436,20177,Ravi Reddy,18,M,A1
32437,20178,Suresh Kumar,23,M,A1
32438,20179,Ganesh Pillai,23,M,A1
32439,20180,Naresh Rao,18,M,A1
32440,20181,Lakshmi Reddy,27,F,A1
32441,20182,Ravi Pillai,24,M,A1
32442,20182,Meena Swamy,24,F,A2
32443,20183,Meena Rao,25,F,A1
32444,20183,Dinesh Reddy,32,M,A2
32445,20184,Ravi Swamy,42,M,A1
32446,20185,Dinesh Sharma,21,M,A1
32447,20186,Naresh Pillai,31,M,A1
32448,20187,Anitha Shetty,18,F,A1
32449,20187,Savitha Shetty,31,F,A2
32450,20188,Kumar Raju,29,M,A1
32451,20188,Praveen Sharma,47,M,A2
32452,20189,Dinesh Gowda,25,M,A1
32453,20190,Prakash Hegde,27,M,A1
32454,20190,Ravi Raju,18,M,A2
32455,20191,Ganesh Bhat,39,M,A1
32456,20191,Srinivas Naik,20,M,A2
32457,20192,Vinitha Patil,35,F,A1
32458,20192,Praveen Raju,40,M,A2
32459,20192,Kumar Hegde,18,M,A3
32460,20193,Srinivas Rao,28,M,A1
32461,20194,Venkatesh Murthy,29,M,A1
32462,20195,Praveen Naik,18,M,A1
32463,20195,Ganesh Shetty,18,M,A2
32464,20195,Vinitha Naik,18,F,A3
32465,20196,Naveen Raju,18,M,A1
32466,20197,Naveen Patil,34,M,A1
32467,20198,Harish Bhat,18,M,A1
32468,20199,Ravi Nair,31,M,A1
32469,20200,Harish Rao,38,M,A1
32470,20201,Rajesh Shetty,23,M,A1
32471,20202,Lakshmi Swamy,34,F,A1
32472,20202,Girish Bhat,19,M,A2
32473,20203,Pushpa Kumar,46,F,A1
32474,20204,Mamatha Kumar,25,F,A1
32475,20205,Naresh Reddy,30,M,A1
32476,20205,Naresh Patil,25,M,A2
32477,20205,Naveen Reddy,42,M,A3
32478,20206,Suresh Patil,36,M,A1
32479,20207,Dinesh Shetty,25,M,A1
32480,20207,Naveen Raju,31,M,A2
32481,20207,Dinesh Swamy,19,M,A3
32482,20208,Kumar Nair,30,M,A1
32483,20209,Ganesh Pillai,33,M,A1
32484,20210,Geetha Kumar,37,F,A1
32485,20211,Harish Nair,20,M,A1
32486,20211,Prakash Hegde,32,M,A2
32487,20212,Manjunath Patil,42,M,A1
32488,20213,Venkatesh Pillai,23,M,A1
32489,20214,Manjunath Nair,30,M,A1
32490,20215,Srinivas Shetty,20,M,A1
32491,20215,Dinesh Murthy,18,M,A2
32492,20216,Srinivas Hegde,20,M,A1
32493,20217,Mahesh Pillai,27,M,A1
32494,20218,Geetha Sharma,36,F,A1
32495,20218,Geetha Patil,28,F,A2
32496,20219,Ravi Raju,38,M,A1
32497,20220,Naveen Raju,20,M,A1
32498,20220,Prakash Reddy,32,M,A2
32499,20221,Rajesh Nair,24,M,A1
32500,20222,Venkatesh Raju,38,M,A1
32501,20222,Harish Nair,30,M,A2
32502,20223,Dinesh Shetty,22,M,A1
32503,20224,Ganesh Patil,29,M,A1
32504,20224,Ganesh Naik,26,M,A2
32505,20225,Santosh Murthy,24,M,A1
32506,20226,Girish Nair,28,M,A1
32507,20227,Girish Kumar,20,M,A1
32508,20228,Prakash Raju,35,M,A1
32509,20229,Kumar Sharma,19,M,A1
32510,20229,Meena Rao,26,F,A2
32511,20230,Suma Sharma,31,F,A1
32512,20231,Suma Shetty,21,F,A1
32513,20231,Savitha Patil,27,F,A2
32514,20232,Mahesh Nair,21,M,A1
32515,20233,Venkatesh Gowda,18,M,A1
32516,20233,Kavitha Kumar,41,F,A2
32517,20234,Suresh Gowda,35,M,A1
32518,20234,Srinivas Murthy,28,M,A2
32519,20234,Dinesh Naik,34,M,A3
32520,20235,Girish Kumar,34,M,A1
32521,20236,Suresh Bhat,25,M,A1
32522,20237,Suresh Raju,36,M,A1
32523,20237,Santosh Sharma,21,M,A2
32524,20237,Santosh Bhat,35,M,A3
32525,20237,Shivaraj Rao,18,M,A4
32526,20238,Kavitha Patil,25,F,A1
32527,20239,Suma Pillai,33,F,A1
32528,20239,Prakash Raju,24,M,A2
32529,20240,Shobha Sharma,18,F,A1
32530,20240,Suma Bhat,31,F,A2
32531,20240,Kumar Rao,38,M,A3
32532,20240,Savitha Pillai,34,T,A4
32533,20241,Santosh Hegde,28,M,A1
32534,20241,Ravi Shetty,24,M,A2
32535,20242,Kavitha Reddy,18,F,A1
32536,20243,Kavitha Sharma,52,F,A1
32537,20243,Ramesh Rao,50,M,A2
32538,20244,Kumar Shetty,32,M,A1
32539,20245,Vinitha Swamy,18,F,A1
32540,20246,Praveen Shetty,33,M,A1
32541,20247,Naveen Bhat,18,M,A1
32542,20247,Srinivas Shetty,34,M,A2
32543,20248,Savitha Murthy,18,F,A1
32544,20248,Suresh Raju,26,M,A2
32545,20248,Manjunath Rao,28,M,A3
32546,20249,Ravi Shetty,24,M,A1
32547,20249,Ravi Murthy,28,M,A2
32548,20250,Geetha Rao,35,F,A1
32549,20251,Ravi Rao,35,M,A1
32550,20252,Savitha Naik,18,F,A1
32551,20253,Suresh Hegde,27,M,A1
32552,20253,Naresh Murthy,30,M,A2
32553,20254,Geetha Raju,50,F,A1
32554,20255,Kumar Naik,23,M,A1
32555,20256,Rajesh Murthy,20,M,A1
32556,20256,Shivaraj Rao,31,M,A2
32557,20256,Kavitha Pillai,40,F,A3
32558,20257,Ravi Sharma,26,M,A1
32559,20257,Mahesh Shetty,45,M,A2
32560,20258,Kumar Hegde,41,M,A1
32561,20259,Harish Gowda,29,M,A1
32562,20260,Ganesh Gowda,26,M,A1
32563,20261,Kumar Sharma,24,M,A1
32564,20262,Naveen Shetty,18,M,A1
32565,20263,Usha Pillai,21,F,A1
32566,20263,Pushpa Sharma,39,F,A2
32567,20264,Ganesh Naik,23,M,A1
32568,20265,Girish Raju,25,M,A1
32569,20265,Ravi Rao,29,M,A2
32570,20266,Santosh Sharma,18,M,A1
32571,20267,Manjunath Patil,27,M,A1
32572,20268,Girish Reddy,30,M,A1
32573,20269,Harish Hegde,22,M,A1
32574,20269,Naresh Raju,34,M,A2
32575,20270,Shivaraj Hegde,50,M,A1
32576,20271,Santosh Reddy,36,M,A1
32577,20272,Girish Shetty,18,M,A1
32578,20273,Harish Rao,30,M,A1
32579,20274,Usha Nair,23,F,A1
32580,20275,Kavitha Patil,30,F,A1
32581,20275,Manjunath Murthy,33,M,A2
32582,20276,Dinesh Pillai,23,M,A1
32583,20276,Basavaraj Rao,27,M,A2
32584,20276,Shivaraj Naik,32,M,A3
32585,20276,Shivaraj Shetty,35,M,A4
32586,20277,Naveen Patil,25,M,A1
32587,20278,Rajesh Reddy,28,M,A1
32588,20279,Anitha Hegde,33,F,A1
32589,20280,Usha Raju,18,F,A1
32590,20281,Savitha Kumar,34,F,A1
32591,20281,Manjunath Bhat,26,M,A2
32592,20282,Mahesh Reddy,47,M,A1
32593,20282,Ravi Reddy,35,M,A2
32594,20283,Shobha Rao,37,F,A1
32595,20284,Girish Pillai,42,M,A1
32596,20285,Harish Shetty,27,M,A1
32597,20286,Ganesh Nair,34,M,A1
32598,20286,Ganesh Rao,29,M,A2
32599,20286,Srinivas Bhat,30,M,A3
32600,20287,Srinivas Raju,43,M,A1
32601,20288,Kavitha Sharma,34,F,A1
32602,20289,Anitha Sharma,18,F,A1
32603,20290,Ravi Reddy,22,M,A1
32604,20290,Harish Reddy,25,M,A2
32605,20291,Ganesh Sharma,23,M,A1
32606,20291,Naresh Patil,32,M,A2
32607,20291,Rajesh Kumar,30,M,A3
32608,20292,Manjunath Nair,28,M,A1
32609,20292,Naveen Shetty,35,M,A2
32610,20293,Ramesh Rao,24,M,A1
32611,20293,Rajesh Pillai,45,M,A2
32612,20293,Suresh Sharma,18,M,A3
32613,20294,Santosh Bhat,43,M,A1
32614,20295,Rajesh Pillai,24,M,A1
32615,20295,Ganesh Reddy,20,M,A2
32616,20296,Rajesh Murthy,34,M,A1
32617,20297,Kumar Hegde,18,M,A1
32618,20298,Lakshmi Reddy,34,F,A1
32619,20299,Rajesh Raju,33,M,A1
32620,20300,Manjunath Reddy,31,M,A1
32621,20301,Kumar Pillai,23,M,A1
32622,20301,Harish Reddy,39,M,A2
32623,20302,Vinitha Sharma,18,F,A1
32624,20303,Srinivas Reddy,35,M,A1
32625,20304,Savitha Raju,18,F,A1
32626,20305,Kumar Sharma,23,M,A1
32627,20305,Praveen Murthy,37,M,A2
32628,20305,Manjunath Shetty,34,M,A3
32629,20306,Basavaraj Pillai,18,M,A1
32630,20307,Suresh Sharma,29,M,A1
32631,20308,Ramesh Raju,22,M,A1
32632,20308,Harish Raju,19,M,A2
32633,20308,Harish Raju,29,M,A3
32634,20309,Ramesh Raju,26,M,A1
32635,20310,Naresh Gowda,20,M,A1
