ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
18509,18509,Ramesh Shetty,54,2,1,1,F
18510,18510,Srinivas Swamy,33,2,1,6,F
18511,18511,Abha Munshi,62,1,1,2,M
18512,18512,Ravi Raju,36,4,1,5,M
18513,18513,Asha Murthy,54,1,1,4,M
18514,18514,Manjunath Bhat,21,6,1,3,M
18515,18515,Rajesh Pillai,40,6,1,7,F
18516,18516,Bhavna Deep,37,2,1,4,M
18517,18517,Lohit Chaudhary,50,5,2,2,M
18518,18518,Ramesh Patil,20,1,1,9,M
18519,18519,Vedhika Sinha,60,1,1,5,M
18520,18520,Maanas Buch,32,6,1,7,M
18521,18521,Suma Shetty,38,6,1,6,M
18522,18522,Raagini Murthy,46,1,1,2,F
18523,18523,Kumar Sharma,18,3,1,4,F
18524,18524,Rachita Varughese,46,8,1,5,M
18525,18525,Asha Pillai,53,3,1,8,F
18526,18526,Kavitha Reddy,37,10,1,3,F
18527,18527,Naveen Raju,50,1,2,1,M
18528,18528,Manjunath Hegde,44,8,2,2,F
18529,18529,Geetha Shetty,51,2,2,2,M
18530,18530,Prakash Swamy,40,4,2,2,F
18531,18531,Bachittar Shroff,51,3,1,7,M
18532,18532,Santosh Nair,34,1,1,1,M
18533,18533,Lucky Khosla,40,5,1,10,M
18534,18534,Lakshmi Bhat,46,2,1,2,M
18535,18535,Savitha Reddy,18,8,1,5,M
18536,18536,Chatura Modi,43,4,1,6,F
18537,18537,Kavitha Murthy,37,6,1,2,F
18538,18538,Damini Verma,42,5,1,3,F
18539,18539,Suresh Swamy,30,1,1,9,F
18540,18540,Suma Nair,18,1,1,1,M
18541,18541,Shobha Gowda,37,1,4,2,M
18542,18542,Ganesh Pillai,44,2,1,6,F
18543,18543,Manjunath Bhat,32,2,1,2,F
18544,18544,Nachiket Rana,44,4,1,2,F
18545,18545,Asha Sharma,23,4,1,4,M
18546,18546,Prakash Swamy,26,2,1,1,M
18547,18547,Manjunath Patil,43,1,1,1,M
18548,18548,Laksh Kata,39,6,1,2,F
18549,18549,Ekbal Lad,40,2,1,4,F
18550,18550,Suresh Sharma,34,1,1,1,M
18551,18551,Suma Naik,18,5,1,5,F
18552,18552,Naresh Nair,46,3,1,2,F
18553,18553,Kumar Reddy,31,2,1,1,F
18554,18554,David Kala,18,2,2,4,M
18555,18555,Henry Bassi,32,5,1,6,F
18556,18556,Anmol Majumdar,49,3,1,4,M
18557,18557,Tarak Kamdar,18,3,1,2,T
18558,18558,Januja Bassi,21,3,2,5,M
18559,18559,Venkatesh Raju,43,9,1,4,M
18560,18560,Nilima Bahri,46,2,1,3,M
18561,18561,Vasana Raval,50,5,1,2,F
18562,18562,Venkatesh Murthy,37,1,1,2,F
18563,18563,Srinivas Swamy,22,1,1,3,M
18564,18564,Rajesh Pillai,25,1,1,10,F
18565,18565,Manjunath Gowda,61,6,1,1,M
18566,18566,Unni Nayak,46,7,1,2,F
18567,18567,Radhika Memon,59,2,1,1,F
18568,18568,Asha Patil,33,1,1,3,F
18569,18569,Venkatesh Gowda,21,2,1,1,M
18570,18570,Gabriel Kade,39,1,1,6,M
18571,18571,Jagvi De,26,1,1,6,F
18572,18572,Suresh Kumar,48,1,1,7,F
18573,18573,Santosh Pillai,76,4,1,2,M
18574,18574,Gautam Samra,37,1,1,2,M
18575,18575,Dalbir Pant,44,4,1,1,M
18576,18576,Rayaan Upadhyay,24,3,1,9,M
18577,18577,Rekha Bhat,22,2,1,2,M
18578,18578,Geetha Reddy,33,2,1,2,F
18579,18579,Harish Reddy,60,4,1,6,M
18580,18580,Wishi Sengupta,42,2,1,2,M
18581,18581,Vinitha Raju,37,4,1,5,F
18582,18582,Rajesh Bhat,39,5,1,1,M
18583,18583,Prakash Nair,18,3,2,1,M
18584,18584,Keya Din,53,8,2,6,F
18585,18585,Praveen Pillai,49,5,1,2,M
18586,18586,Indali Jani,25,1,2,2,M
18587,18587,Shivaraj Shetty,39,2,2,4,M
18588,18588,Ramesh Rao,34,3,1,1,F
18589,18589,Anitha Naik,50,1,1,6,M
18590,18590,Ekaja Yadav,70,6,1,5,M
18591,18591,Yashodhara Dhar,30,7,1,2,F
18592,18592,Srinivas Raju,45,3,1,3,M
18593,18593,Lipika Bir,46,6,1,6,M
18594,18594,Manjunath Patil,35,6,1,1,M
18595,18595,Manjunath Hegde,30,6,1,7,M
18596,18596,Ravi Murthy,44,1,1,4,F
18597,18597,Dinesh Gowda,33,6,2,2,F
18598,18598,Nilima Wali,41,4,1,1,F
18599,18599,Meena Pillai,54,3,1,1,M
18600,18600,Triveni Munshi,25,1,1,1,T
18601,18601,Edhitha Randhawa,29,1,1,1,F
18602,18602,Shobha Reddy,44,2,1,4,F
18603,18603,Januja Chatterjee,41,5,1,2,F
18604,18604,Wakeeta Mistry,32,3,2,2,M
18605,18605,Rajesh Bhat,43,1,2,3,M
18606,18606,Pushpa Rao,59,7,4,3,M
18607,18607,Ravi Rao,47,2,4,2,F
18608,18608,Meena Swamy,38,1,1,1,F
18609,18609,Tanmayi Anand,43,3,1,7,F
18610,18610,Usha Pillai,18,2,1,4,F
18611,18611,Prakash Bhat,28,2,1,5,F
18612,18612,Pushpa Hegde,47,2,2,5,F
18613,18613,Darpan Ramakrishnan,43,3,1,5,M
18614,18614,Kavya Biswas,44,1,1,2,M
18615,18615,Girish Hegde,40,3,1,3,F
18616,18616,Advaith Oza,32,1,1,3,M
18617,18617,Girish Naik,59,1,1,5,M
18618,18618,Mamatha Reddy,46,2,1,6,M
18619,18619,Usha Kumar,35,1,1,5,F
18620,18620,Aarav Deep,79,1,1,2,M
18621,18621,Oscar Taneja,43,3,1,1,F
18622,18622,Basavaraj Shetty,60,2,2,5,M
18623,18623,Asha Rao,33,4,1,10,F
18624,18624,Jasmit Dey,67,4,1,5,M
18625,18625,Pratyush Khatri,44,2,1,2,F
18626,18626,Srinivas Rao,43,1,1,1,M
18627,18627,Suma Hegde,44,3,1,2,F
18628,18628,Vinitha Sharma,34,2,2,1,M
18629,18629,Vinitha Reddy,66,3,1,8,F
18630,18630,Rekha Raju,60,1,1,1,M
18631,18631,Mamatha Sharma,18,1,1,2,F
18632,18632,Shivaraj Naik,49,1,1,1,F
18633,18633,Warda Warrior,33,6,2,2,M
18634,18634,Mahesh Gowda,21,7,1,7,M
18635,18635,Naveen Pillai,18,3,1,1,F
18636,18636,Geetha Gowda,55,1,1,1,F
18637,18637,Tristan Chandran,35,3,1,3,M
18638,18638,Usha Reddy,22,1,1,8,M
18639,18639,Aarush Tata,18,5,2,2,M
18640,18640,Aahana Chauhan,18,7,1,5,F
18641,18641,Ishita Bail,35,1,2,6,F
18642,18642,Harish Swamy,43,6,1,6,F
18643,18643,Girish Nair,34,6,1,2,M
18644,18644,Imaran Rajagopalan,21,8,1,2,F
18645,18645,Anamika Handa,43,1,1,5,M
18646,18646,Prakash Pillai,47,2,2,2,F
18647,18647,Chakrika Nath,18,2,1,1,F
18648,18648,Baghyawati Anand,41,4,1,6,M
18649,18649,Kumar Reddy,31,5,3,3,M
18650,18650,Ganesh Reddy,40,1,1,6,F
18651,18651,Vinitha Rao,38,2,1,4,M
18652,18652,Savitha Kumar,44,3,1,5,M
18653,18653,Mamatha Murthy,23,2,1,1,F
18654,18654,Kritika Ahluwalia,48,3,1,2,M
18655,18655,Geetha Raju,51,1,1,5,M
18656,18656,Suresh Hegde,41,5,1,6,M
18657,18657,Basavaraj Shetty,20,6,1,9,M
18658,18658,Harish Pillai,34,2,1,6,F
18659,18659,Shivaraj Kumar,46,6,1,1,F
18660,18660,Shobha Nair,36,4,1,6,F
18661,18661,Venkatesh Sharma,25,2,1,1,F
18662,18662,Dhruv Amble,20,3,1,3,F
18663,18663,Ramesh Reddy,38,7,1,1,F
18664,18664,Aradhana Merchant,50,1,1,2,M
18665,18665,Srinivas Raju,21,3,1,3,M
18666,18666,Manjunath Sharma,43,2,1,1,F
18667,18667,Garima Saxena,39,3,1,5,M
18668,18668,Suresh Reddy,25,3,1,1,M
18669,18669,Triveni Khare,39,5,2,2,M
18670,18670,Lakshmi Raju,37,1,1,2,M
18671,18671,Jeremiah Mukhopadhyay,39,2,1,7,F
18672,18672,Venkatesh Swamy,18,1,1,5,F
18673,18673,Noah Edwin,21,2,1,1,F
18674,18674,Prakash Nair,69,1,1,4,F
18675,18675,Asha Bhat,52,2,1,2,F
18676,18676,Sanaya Lal,30,1,1,6,M
18677,18677,Abhimanyu Hans,28,10,1,1,F
18678,18678,Mahesh Sharma,33,7,2,8,M
18679,18679,Indrajit Kanda,53,2,1,1,F
18680,18680,Aditya Nori,37,1,1,2,M
18681,18681,Vritti Nayak,39,6,1,2,M
18682,18682,Girish Naik,40,1,1,1,F
18683,18683,Srinivas Naik,30,2,1,5,F
18684,18684,Suma Shetty,55,1,1,6,F
18685,18685,Tanish Mand,30,2,1,2,M
18686,18686,Naveen Gowda,23,3,1,4,M
18687,18687,Srinivas Pillai,48,2,1,2,M
18688,18688,Ravi Murthy,36,3,1,1,F
18689,18689,Savitha Kumar,56,1,2,1,F
18690,18690,Gunbir Murthy,31,4,1,3,M
18691,18691,Manjunath Patil,30,3,1,1,F
18692,18692,Mahesh Sharma,23,7,1,7,F
18693,18693,Ranbir Ray,43,1,1,2,M
18694,18694,Naveen Shetty,51,8,1,2,M
18695,18695,Naresh Reddy,22,9,1,5,M
18696,18696,Naresh Shetty,44,5,1,2,M
18697,18697,Chaaya Murty,46,7,1,5,M
18698,18698,Asha Bhat,36,8,1,1,M
18699,18699,Naresh Rao,36,4,1,4,M
18700,18700,Mamatha Rao,43,6,1,1,F
18701,18701,Usha Nair,38,2,1,4,M
18702,18702,Yahvi Vohra,27,4,1,1,M
18703,18703,Ravi Patil,18,2,1,1,M
18704,18704,Manjunath Gowda,57,8,1,3,M
18705,18705,Suma Pillai,36,1,1,1,M
18706,18706,Finn Chatterjee,42,1,2,1,F
18707,18707,Suresh Nair,33,1,1,1,F
18708,18708,Yashvi Gera,35,3,1,1,M
18709,18709,Vinitha Swamy,41,9,1,1,M
18710,18710,Usha Bhat,24,2,1,1,F
18711,18711,Ekavir Lad,34,4,1,2,F
18712,18712,Priya Prabhu,45,7,1,6,F
18713,18713,Srinivas Hegde,23,1,3,6,F
18714,18714,Mahesh Kumar,43,8,1,8,F
18715,18715,Dinesh Patil,47,3,1,4,F
18716,18716,Lakshmi Rao,49,6,1,3,M
18717,18717,Kavitha Gowda,44,1,1,1,M
18718,18718,Yochana Kothari,57,8,1,2,F
18719,18719,Pushpa Swamy,28,1,1,9,M
18720,18720,Srinivas Naik,26,5,3,5,F
18721,18721,Asha Swamy,44,2,1,1,M
18722,18722,Savitha Raju,31,1,1,1,F
18723,18723,Rekha Rao,28,2,1,2,M
18724,18724,Chandani Sur,38,4,2,3,M
18725,18725,Anitha Raju,27,6,2,10,F
18726,18726,Vinitha Sharma,40,7,2,8,M
18727,18727,Rachita Chacko,53,5,2,3,M
18728,18728,Ramesh Shetty,31,7,1,1,F
18729,18729,Chanchal Kuruvilla,49,1,1,7,F
18730,18730,Vinitha Bhat,39,2,1,4,M
18731,18731,Leena Jayaraman,50,3,1,1,F
18732,18732,Ramesh Nair,59,4,1,1,M
18733,18733,Praveen Rao,40,3,1,6,M
18734,18734,Tanay Nigam,40,3,1,2,F
18735,18735,Kumar Sharma,39,6,2,4,F
18736,18736,Geetha Reddy,48,3,4,4,F
18737,18737,Suresh Patil,33,4,1,6,M
18738,18738,Aishani Lall,75,4,2,1,M
18739,18739,Rajeshri Vora,37,2,1,1,M
18740,18740,Ryan Deep,40,1,1,1,M
18741,18741,Tanvi Bhatnagar,40,7,2,3,M
18742,18742,Vinitha Naik,19,4,1,4,F
18743,18743,Dinesh Patil,21,3,1,2,M
18744,18744,Meera Tara,46,1,1,2,F
18745,18745,Yamini Sibal,28,4,1,1,M
18746,18746,Geetha Nair,49,2,1,4,M
18747,18747,Turvi Loyal,18,1,2,3,M
18748,18748,Venkatesh Hegde,61,4,1,2,M
18749,18749,Dhruv Mistry,56,1,1,1,M
18750,18750,Rajesh Sharma,26,1,1,3,F
18751,18751,Bhavya Ganguly,61,2,1,1,F
18752,18752,Geetha Pillai,45,1,2,5,M
18753,18753,Kumar Kumar,20,4,1,6,M
18754,18754,Rajesh Bhat,38,2,2,1,F
18755,18755,Girish Gowda,24,2,1,8,F
18756,18756,Lakshmi Reddy,30,3,1,2,M
18757,18757,Triveni Balan,18,4,1,2,M
18758,18758,Suma Shetty,66,3,1,2,F
18759,18759,Sneha Majumdar,24,2,1,7,M
18760,18760,Meena Sharma,40,5,1,4,F
18761,18761,Ayushman Mukhopadhyay,31,3,1,2,M
18762,18762,Aadhya Ratti,33,3,1,2,F
18763,18763,Asha Shetty,34,1,1,1,M
18764,18764,Ramesh Patil,36,5,1,9,M
18765,18765,Mamatha Hegde,22,2,1,3,F
18766,18766,Gaurika Ben,22,4,1,8,M
18767,18767,Basavaraj Naik,38,1,1,2,T
18768,18768,Naresh Murthy,18,4,1,3,M
18769,18769,Suma Murthy,36,1,2,3,F
18770,18770,Andrew Kala,27,2,1,1,M
18771,18771,Arya Batra,18,2,1,5,M
18772,18772,Ganesh Swamy,46,2,1,4,F
18773,18773,Tristan Parsa,47,1,1,1,M
18774,18774,Yadavi Sundaram,18,1,1,1,M
18775,18775,Farhan Yogi,25,4,1,4,F
18776,18776,Ravi Patil,33,5,4,1,M
18777,18777,Shivaraj Pillai,56,6,1,3,M
18778,18778,Girish Shetty,57,2,2,6,M
18779,18779,Ramesh Gowda,28,7,1,4,M
18780,18780,Samarth Tata,48,3,1,6,M
18781,18781,Ramesh Bhat,31,3,1,1,M
18782,18782,Manjunath Swamy,19,2,1,6,F
18783,18783,Liam Raman,65,1,1,5,M
18784,18784,Shaurya Raj,19,2,1,1,M
18785,18785,Indrajit Korpal,46,4,1,6,F
18786,18786,Dalbir Nagi,41,3,2,3,F
18787,18787,Harshil Sankaran,18,1,1,5,F
18788,18788,Girish Rao,24,1,1,7,M
18789,18789,Girish Reddy,48,3,1,3,F
18790,18790,Chaitanya Ben,37,8,1,2,F
18791,18791,Venkatesh Patil,42,6,1,2,F
18792,18792,Amara Prashad,32,5,2,2,M
18793,18793,Santosh Nair,63,2,1,2,F
18794,18794,Anitha Shetty,27,2,1,3,F
18795,18795,Praveen Gowda,18,2,1,3,M
18796,18796,Srinivas Reddy,32,3,1,5,M
18797,18797,Gaurangi Kashyap,46,1,1,5,F
18798,18798,Naveen Bhat,38,5,3,2,M
18799,18799,Tanveer Kadakia,41,3,1,3,M
18800,18800,Utkarsh Raman,24,4,1,5,M
18801,18801,Sathvik Dass,68,2,2,1,F
18802,18802,Naveen Nair,30,1,1,5,M
18803,18803,Isaac Prabhu,41,7,1,5,M
18804,18804,Dinesh Patil,60,3,1,2,F
18805,18805,Ramesh Reddy,18,5,1,2,M
18806,18806,Shivani Vohra,41,9,1,4,F
18807,18807,Tejas Seth,40,5,1,2,M
18808,18808,Suma Swamy,26,2,1,6,M
18809,18809,Ekanta Yohannan,39,2,1,2,F
18810,18810,Ravi Hegde,39,3,1,3,M
18811,18811,Jackson Din,33,2,1,2,M
18812,18812,Ganesh Murthy,47,1,1,5,F
18813,18813,Ravi Rao,36,8,1,1,M
18814,18814,Ganesh Naik,46,2,1,1,M
18815,18815,Lakshmi Swamy,51,3,1,1,M
18816,18816,Mahika Hayer,53,6,1,2,M
18817,18817,Sathvik Dhar,26,1,1,2,M
18818,18818,Naveen Rao,40,2,1,2,F
18819,18819,Mahesh Murthy,19,1,1,2,M
18820,18820,Naveen Bhat,24,1,1,3,M
18821,18821,Quincy Balasubramanian,33,1,1,1,M
18822,18822,Sanaya Kale,38,3,1,1,F
18823,18823,Chakradhar Chanda,25,8,1,4,M
18824,18824,Shobha Rao,29,4,1,3,F
18825,18825,Sara Kalla,34,1,1,4,F
18826,18826,Urishilla Palan,26,4,1,1,M
18827,18827,Faris Gola,60,8,1,5,F
18828,18828,Meena Swamy,63,2,1,5,F
18829,18829,Lakshmi Pillai,18,2,1,2,F
18830,18830,Basavaraj Raju,60,3,2,2,F
18831,18831,Praveen Bhat,18,1,2,2,F
18832,18832,Suresh Patil,36,2,2,3,M
18833,18833,Mamatha Gowda,37,5,1,3,M
18834,18834,Faris Kara,33,2,1,6,M
18835,18835,Kumar Hegde,26,5,1,4,M
18836,18836,Suma Murthy,32,5,1,5,F
18837,18837,Ravi Bhat,21,3,1,4,F
18838,18838,Gagan Khare,48,1,1,2,F
18839,18839,Anirudh Kamdar,18,1,1,2,F
18840,18840,Santosh Pillai,41,4,1,2,M
18841,18841,Ganesh Pillai,18,1,1,4,F
18842,18842,Basavaraj Patil,44,1,1,6,F
18843,18843,Bhanumati Tara,31,8,1,6,M
18844,18844,Shivaraj Raju,39,1,1,4,M
18845,18845,Osha Chahal,31,10,1,2,F
18846,18846,Hritik Tiwari,23,7,1,1,F
18847,18847,Falan Apte,47,2,1,2,F
18848,18848,Vinitha Sharma,22,1,1,5,F
18849,18849,Manjunath Nair,28,8,1,1,F
18850,18850,Anitha Hegde,38,4,2,6,M
18851,18851,Shivansh Din,40,4,2,1,M
18852,18852,Devansh Barad,44,10,1,3,M
18853,18853,Rekha Gowda,19,8,1,2,F
18854,18854,Venkatesh Gowda,41,6,1,1,M
18855,18855,Asha Swamy,66,10,1,1,M
18856,18856,Naveen Naik,50,1,1,1,F
18857,18857,Gautam More,51,5,1,2,F
18858,18858,Girish Bhat,23,1,1,9,M
18859,18859,Basavaraj Patil,21,5,1,5,M
18860,18860,Max Nori,54,8,2,1,M
18861,18861,Savitha Nair,22,1,1,2,M
18862,18862,Srinivas Pillai,68,1,1,5,M
18863,18863,Warhi Thaker,18,5,1,2,M
18864,18864,Vinitha Naik,57,4,1,3,F
18865,18865,Geetha Nair,31,7,1,4,F
18866,18866,Ravi Hegde,18,2,1,3,M
18867,18867,Basavaraj Reddy,40,1,1,5,F
18868,18868,Kavya Sarna,23,5,3,2,M
18869,18869,Girik Anne,36,3,1,7,M
18870,18870,Anitha Rao,51,1,1,4,M
18871,18871,Dinesh Hegde,18,8,1,5,M
18872,18872,Ayaan Dua,36,3,2,3,M
18873,18873,Maanas Pall,47,3,1,10,M
18874,18874,Pushpa Pillai,24,6,1,2,M
18875,18875,Meena Sharma,34,1,1,2,M
18876,18876,Kumar Bhat,20,2,1,3,M
18877,18877,Baghyawati Bhatti,23,1,1,1,M
18878,18878,Shobha Shetty,38,2,1,5,M
18879,18879,Venkatesh Gowda,43,8,1,4,F
18880,18880,Meena Murthy,43,4,1,1,M
18881,18881,Mahesh Bhat,47,8,1,1,M
18882,18882,Basavaraj Patil,26,1,1,3,F
18883,18883,Suresh Rao,34,4,1,2,M
18884,18884,Dayamai Bhatnagar,35,3,3,5,M
18885,18885,Basavaraj Swamy,30,8,1,1,M
18886,18886,Dinesh Sharma,18,3,1,2,F
18887,18887,Ramesh Gowda,35,1,1,7,M
18888,18888,Rajesh Naik,64,5,1,1,F
18889,18889,Odika Dyal,52,1,1,3,M
18890,18890,Jagat Nagarajan,18,1,1,3,M
18891,18891,Usha Sharma,33,3,1,2,M
18892,18892,Shivaraj Kumar,47,2,1,2,M
18893,18893,Girish Patil,52,5,1,3,F
18894,18894,Rekha Kumar,30,1,1,1,F
18895,18895,Naresh Murthy,19,3,1,7,M
18896,18896,Praveen Hegde,45,2,1,4,F
18897,18897,Mahesh Reddy,51,1,1,1,F
18898,18898,Chandran Mandal,30,8,1,2,F
18899,18899,Shivansh Bains,41,1,2,9,M
18900,18900,Rekha Pillai,33,1,1,3,M
18901,18901,Meena Nair,57,5,3,1,M
18902,18902,Rajesh Shetty,21,8,1,6,F
18903,18903,Basavaraj Pillai,65,5,1,6,M
18904,18904,Suma Murthy,31,4,1,4,M
18905,18905,Mamatha Bhat,25,3,1,1,F
18906,18906,Darpan Kale,51,4,1,3,F
18907,18907,Vinitha Raju,34,9,2,5,M
18908,18908,Mamatha Raju,44,2,1,1,F
18909,18909,Anitha Pillai,37,3,1,1,M
18910,18910,Asha Patil,32,4,1,1,F
18911,18911,Owen Sidhu,27,1,1,3,F
18912,18912,Srinivas Swamy,49,1,1,2,F
18913,18913,Suresh Sharma,18,1,1,6,M
18914,18914,Oliver Tripathi,41,5,1,6,F
18915,18915,Asha Murthy,61,4,1,3,M
18916,18916,Santosh Kumar,38,5,1,10,M
18917,18917,Umang Om,31,1,1,2,M
18918,18918,Suma Murthy,58,1,2,5,M
18919,18919,Ganesh Sharma,40,2,1,4,F
18920,18920,Hiral Murty,67,3,2,2,F
18921,18921,Bhavini Salvi,19,6,1,2,M
18922,18922,Suma Rao,22,3,1,6,F
18923,18923,Rajesh Nair,32,1,1,2,M
18924,18924,Rajesh Naik,44,5,2,3,M
18925,18925,Finn Tella,56,4,1,1,M
18926,18926,Geetha Reddy,49,1,1,6,F
18927,18927,Warinder Oza,33,4,1,5,F
18928,18928,Qushi Dass,35,2,1,5,F
18929,18929,Ramesh Sharma,54,2,1,2,M
18930,18930,Srinivas Rao,29,4,2,5,M
18931,18931,Wriddhish Savant,30,4,2,1,M
18932,18932,Ramesh Raju,42,1,1,4,F
18933,18933,Patrick Jayaraman,39,10,2,1,F
18934,18934,Venkatesh Raju,53,2,1,2,M
18935,18935,Naveen Nair,33,8,1,6,F
18936,18936,Laksh Andra,32,2,1,3,F
18937,18937,Asha Kumar,41,1,2,9,T
18938,18938,Warhi Dua,33,5,1,2,M
18939,18939,Savitha Hegde,53,1,1,2,F
18940,18940,Rajesh Rao,50,1,2,2,F
18941,18941,Eshana Borra,24,4,1,2,F
18942,18942,Kala Chaudhary,34,4,1,4,F
18943,18943,Radhika Comar,18,2,1,5,M
18944,18944,Naveen Sharma,47,4,2,3,F
18945,18945,Shivaraj Pillai,60,2,1,6,M
18946,18946,Lakshmi Hegde,18,9,1,5,M
18947,18947,Shivani Saxena,27,2,1,4,M
18948,18948,Savitha Naik,22,4,1,2,F
18949,18949,Azaan Kannan,33,5,1,4,F
18950,18950,Ridhi Khurana,54,1,1,2,T
18951,18951,Manjunath Naik,22,4,1,2,F
18952,18952,Girish Pillai,36,1,2,3,M
18953,18953,Lakshmi Raju,41,3,1,8,M
18954,18954,Ekani Jaggi,18,1,1,2,M
18955,18955,Warda Narang,39,1,1,5,M
18956,18956,Keya Chaudhry,32,2,1,1,M
18957,18957,Nathan Kumer,57,6,1,2,M
18958,18958,Suresh Murthy,48,8,1,8,F
18959,18959,Dhriti Hora,33,4,1,9,F
18960,18960,Gaurika Zacharia,30,1,1,4,F
18961,18961,Vedant Oza,18,4,1,1,F
18962,18962,Asha Rao,37,1,1,5,F
18963,18963,Urvashi Loke,34,1,1,1,M
18964,18964,Rajesh Hegde,36,9,1,5,M
18965,18965,Usha Reddy,50,7,1,5,M
18966,18966,Savitha Reddy,40,7,1,3,F
18967,18967,Shobha Murthy,41,4,1,1,M
18968,18968,Kumar Patil,47,5,2,6,F
18969,18969,Geetha Swamy,35,3,2,1,M
18970,18970,Elijah Ram,32,2,1,3,F
18971,18971,Arya Mangal,20,4,2,4,M
18972,18972,Upadhriti Grover,63,1,2,2,F
18973,18973,Ganesh Reddy,46,1,1,2,F
18974,18974,Meena Kumar,28,2,1,4,F
18975,18975,Faris Peri,51,1,1,1,M
18976,18976,Pushpa Nair,57,3,2,3,M
18977,18977,Venkatesh Gowda,37,9,1,4,M
18978,18978,Srinivas Bhat,46,6,1,6,F
18979,18979,Santosh Hegde,35,1,1,3,F
18980,18980,Yasti Dhar,21,2,1,2,F
18981,18981,Zaitra Singhal,24,8,1,3,F
18982,18982,Kumar Kumar,48,4,1,3,M
18983,18983,Manjunath Pillai,31,6,1,1,M
18984,18984,Adya Apte,18,3,1,2,M
18985,18985,Ansh Karan,38,1,1,1,M
18986,18986,Chandresh Cherian,57,2,1,5,F
18987,18987,Asha Kumar,41,1,1,1,M
18988,18988,Venkatesh Raju,34,8,1,5,F
18989,18989,Naveen Rao,35,5,2,7,M
18990,18990,Upadhriti Yogi,26,4,1,4,M
18991,18991,Om Bora,41,8,1,4,F
18992,18992,Venkatesh Murthy,49,2,2,1,M
18993,18993,Mamatha Swamy,42,1,1,4,M
18994,18994,Gauri Kala,51,8,2,2,F
18995,18995,Pushpa Hegde,28,8,2,6,F
18996,18996,Isha Bail,43,2,1,3,M
18997,18997,Mamatha Murthy,32,5,1,3,M
18998,18998,Suma Sharma,33,4,1,5,F
18999,18999,Suresh Kumar,44,8,1,2,M
19000,19000,Manjunath Sharma,46,7,1,2,M
19001,19001,Vritti Kara,48,3,1,2,M
19002,19002,Vedhika Dara,36,2,1,2,F
19003,19003,Ramesh Patil,24,1,1,1,M
19004,19004,Kavitha Shetty,54,4,1,2,M
19005,19005,Dalaja Saran,47,2,1,10,M
19006,19006,Usha Kumar,48,6,1,6,F
19007,19007,Meena Murthy,51,3,2,6,F
19008,19008,Ganesh Naik,18,2,1,4,M
19009,19009,Santosh Bhat,39,1,2,6,F
19010,19010,Darsh Muni,37,8,1,1,M
19011,19011,William Dey,39,3,1,8,M
19012,19012,Vinitha Pillai,40,3,1,4,F
19013,19013,Ladli Pandit,30,1,1,5,M
19014,19014,Ekiya Gole,56,1,2,2,M
19015,19015,Pushpa Gowda,44,3,1,5,M
19016,19016,Ramesh Kumar,39,4,1,5,F
19017,19017,Harish Rao,42,1,4,1,M
19018,19018,Meena Hegde,29,3,1,1,F
19019,19019,Savitha Rao,46,5,1,7,F
19020,19020,Zehaan Keer,49,1,2,2,M
19021,19021,Venkatesh Gowda,50,3,1,4,M
19022,19022,Mahesh Raju,44,10,2,2,F
19023,19023,Srinivas Patil,54,7,2,5,M
19024,19024,Santosh Sharma,24,3,1,1,M
19025,19025,Savitha Kumar,40,5,1,5,M
19026,19026,Shobha Reddy,50,3,1,5,F
19027,19027,Nilima Chandran,36,1,1,2,M
19028,19028,Asha Kumar,18,8,2,7,F
19029,19029,Savitha Reddy,71,4,1,6,M
19030,19030,Urmi Bhargava,53,3,2,2,M
19031,19031,Suresh Nair,40,3,1,2,F
19032,19032,Mahika Halder,29,8,1,3,M
19033,19033,Shivaraj Shetty,33,8,1,5,M
19034,19034,Naresh Gowda,18,6,1,7,M
19035,19035,Dinesh Bhat,57,1,1,1,M
19036,19036,Shivaraj Raju,29,5,1,1,M
19037,19037,Ranbir Sanghvi,38,2,2,2,F
19038,19038,Jalsa Deshpande,58,8,1,2,M
19039,19039,Lakshmi Reddy,34,7,1,9,M
19040,19040,Meena Patil,34,4,1,3,F
19041,19041,Mamatha Sharma,23,1,1,5,F
19042,19042,Mahesh Swamy,24,7,1,6,T
19043,19043,Nisha Palla,18,6,1,8,F
19044,19044,Geetha Swamy,38,8,1,2,M
19045,19045,Usha Naik,34,1,1,4,F
19046,19046,Naresh Rao,18,5,1,1,F
19047,19047,Lakshmi Kumar,44,4,1,7,T
19048,19048,Vinitha Sharma,29,1,1,5,F
19049,19049,Pratyush Chaudhari,24,3,1,7,M
19050,19050,Pushpa Swamy,29,1,1,1,M
19051,19051,Asha Naik,33,3,1,4,M
19052,19052,Ganesh Shetty,41,5,1,1,M
19053,19053,Mahesh Murthy,42,1,2,5,M
19054,19054,Prakash Raju,24,9,1,1,M
19055,19055,Basavaraj Kumar,42,5,1,4,M
19056,19056,Peter Raval,33,3,1,2,M
19057,19057,Ekaja Tank,39,7,1,1,F
19058,19058,Naveen Nair,45,1,1,5,M
19059,19059,Ryan Randhawa,22,4,1,5,M
19060,19060,Mamatha Nair,28,4,1,2,M
19061,19061,Ravi Raju,42,4,2,5,M
19062,19062,Amol Venkatesh,18,3,1,9,F
19063,19063,Ravi Shetty,28,3,1,1,F
19064,19064,Lakshmi Sharma,29,1,1,2,F
